Effective Date,Expiry Date,Last Trade Date,Option Type,Strike,Bid,Ask
11-11-2024,07-18-2025,11-11-2024,Call,6050,340.2,341.7
11-11-2024,07-18-2025,11-06-2024,Call,6075,323.8,326.1
11-11-2024,07-18-2025,11-11-2024,Call,6100,308.6,310.1
11-11-2024,07-18-2025,11-11-2024,Call,6125,293.7,295.4
11-11-2024,07-18-2025,11-07-2024,Call,6150,278.9,280.4
11-11-2024,07-18-2025,11-11-2024,Call,6175,264.4,265.9
11-11-2024,07-18-2025,11-08-2024,Call,6200,250.5,251.7
11-11-2024,07-18-2025,11-08-2024,Call,6225,236.9,238.5
11-11-2024,07-18-2025,11-11-2024,Call,6250,223.9,225.4
11-11-2024,07-18-2025,11-07-2024,Call,6275,211.1,212.9
11-11-2024,07-18-2025,11-11-2024,Call,6300,199,200.3
11-11-2024,07-18-2025,11-08-2024,Call,6350,176.1,177.8
11-11-2024,07-18-2025,11-08-2024,Call,6400,155.2,156.5
11-11-2024,07-18-2025,11-11-2024,Call,6450,136.1,137.7
11-11-2024,07-18-2025,11-11-2024,Call,6500,118.9,120.3
11-11-2024,07-18-2025,11-11-2024,Call,6550,103.4,104.8
11-11-2024,07-18-2025,11-07-2024,Call,6600,89.6,91
11-11-2024,07-18-2025,11-11-2024,Call,6650,77.2,78.6
11-11-2024,07-18-2025,11-11-2024,Call,6700,66.4,67.8
11-11-2024,07-18-2025,11-11-2024,Call,6800,48.9,50
11-11-2024,07-18-2025,11-11-2024,Call,6900,35.5,36.5
11-11-2024,07-18-2025,11-11-2024,Call,7000,25.6,26.5
11-11-2024,07-18-2025,11-08-2024,Call,7100,18.4,19.2
11-11-2024,07-18-2025,11-11-2024,Call,7200,13.3,14
11-11-2024,07-18-2025,11-07-2024,Call,7400,7.2,7.8
11-11-2024,07-18-2025,11-11-2024,Call,7600,4.2,4.7
11-11-2024,07-18-2025,11-11-2024,Call,7800,2.5,3
11-11-2024,07-18-2025,09-20-2024,Call,8000,1,1.55
11-11-2024,07-18-2025,10-18-2024,Call,8200,1.1,1.45
11-11-2024,07-18-2025,09-19-2024,Call,8400,0.4,0.95
11-11-2024,07-18-2025,09-26-2024,Call,8600,0,0.8
11-11-2024,07-18-2025,09-16-2024,Call,8800,0.25,0.45
11-11-2024,07-18-2025,09-20-2024,Call,9000,0.1,0.6
11-11-2024,07-18-2025,08-05-2024,Call,9400,0,0
11-11-2024,08-15-2025,11-11-2024,Put,200,0,0.2
11-11-2024,08-15-2025,11-04-2024,Put,400,0,0.3
11-11-2024,08-15-2025,11-08-2024,Put,600,0.1,0.45
11-11-2024,08-15-2025,11-11-2024,Put,800,0.35,0.65
11-11-2024,08-15-2025,11-11-2024,Put,1000,0.6,0.95
11-11-2024,08-15-2025,11-11-2024,Put,1200,0.95,1.3
11-11-2024,08-15-2025,11-11-2024,Put,1400,1.35,1.7
11-11-2024,08-15-2025,11-11-2024,Put,1600,1.85,2.2
11-11-2024,08-15-2025,11-11-2024,Put,1800,2.4,2.8
11-11-2024,08-15-2025,11-11-2024,Put,2000,3,3.5
11-11-2024,08-15-2025,11-04-2024,Put,2200,3.8,4.2
11-11-2024,08-15-2025,11-11-2024,Put,2300,4.2,4.7
11-11-2024,08-15-2025,11-08-2024,Put,2400,4.6,5.1
11-11-2024,08-15-2025,10-29-2024,Put,2500,5.1,5.6
11-11-2024,08-15-2025,11-08-2024,Put,2600,5.7,6.2
11-11-2024,08-15-2025,10-24-2024,Put,2700,6.3,6.7
11-11-2024,08-15-2025,10-11-2024,Put,2800,6.9,7.4
11-11-2024,08-15-2025,10-29-2024,Put,2900,7.6,8.1
11-11-2024,08-15-2025,11-07-2024,Put,3000,8.3,8.9
11-11-2024,08-15-2025,11-08-2024,Put,3100,9.2,9.7
11-11-2024,08-15-2025,11-08-2024,Put,3200,10.1,10.7
11-11-2024,08-15-2025,11-06-2024,Put,3300,11.1,11.7
11-11-2024,08-15-2025,10-16-2024,Put,3350,11.6,12.2
11-11-2024,08-15-2025,11-11-2024,Put,3400,12.2,12.8
11-11-2024,08-15-2025,08-22-2024,Put,3450,23,26
11-11-2024,08-15-2025,11-11-2024,Put,3500,13.5,14.1
11-11-2024,08-15-2025,11-11-2024,Put,3550,14.2,14.8
11-11-2024,08-15-2025,11-08-2024,Put,3600,14.9,15.5
11-11-2024,08-15-2025,11-01-2024,Put,3650,15.6,16.2
11-11-2024,08-15-2025,10-31-2024,Put,3700,16.4,17
11-11-2024,08-15-2025,11-06-2024,Put,3750,17.3,17.9
11-11-2024,08-15-2025,11-06-2024,Put,3800,18.1,18.8
11-11-2024,08-15-2025,11-06-2024,Put,3850,19.1,19.7
11-11-2024,08-15-2025,08-30-2024,Put,3875,36.8,40.5
11-11-2024,08-15-2025,11-05-2024,Put,3900,20.1,20.7
11-11-2024,08-15-2025,09-24-2024,Put,3925,32,32.5
11-11-2024,08-15-2025,11-07-2024,Put,3950,21.1,21.8
11-11-2024,08-15-2025,11-07-2024,Put,3975,21.6,22.3
11-11-2024,08-15-2025,11-11-2024,Put,4000,22.2,22.9
11-11-2024,08-15-2025,11-11-2024,Put,4025,22.8,23.5
11-11-2024,08-15-2025,11-06-2024,Put,4050,23.4,24.1
11-11-2024,08-15-2025,11-08-2024,Put,4075,24,24.7
11-11-2024,08-15-2025,11-06-2024,Put,4100,24.6,25.4
11-11-2024,08-15-2025,11-06-2024,Put,4125,25.2,26
11-11-2024,08-15-2025,09-20-2024,Put,4150,37.3,38.5
11-11-2024,08-15-2025,11-08-2024,Put,4175,26.6,27.4
11-11-2024,08-15-2025,11-06-2024,Put,4200,27.3,28.1
11-11-2024,08-15-2025,11-07-2024,Put,4225,28.1,28.9
11-11-2024,08-15-2025,11-06-2024,Put,4250,28.8,29.6
11-11-2024,08-15-2025,11-07-2024,Put,4275,29.6,30.4
11-11-2024,08-15-2025,11-07-2024,Put,4300,30.4,31.3
11-11-2024,08-15-2025,11-08-2024,Put,4325,31.2,32.1
11-11-2024,08-15-2025,11-06-2024,Put,4350,32.1,33
11-11-2024,08-15-2025,11-07-2024,Put,4375,33,33.9
11-11-2024,08-15-2025,10-11-2024,Put,4400,33.9,34.8
11-11-2024,08-15-2025,11-08-2024,Put,4425,34.9,35.8
11-11-2024,08-15-2025,11-06-2024,Put,4450,35.9,36.7
11-11-2024,08-15-2025,11-08-2024,Put,4475,36.9,37.8
11-11-2024,08-15-2025,11-08-2024,Put,4500,37.9,38.8
11-11-2024,08-15-2025,11-06-2024,Put,4525,39,39.9
11-11-2024,08-15-2025,11-08-2024,Put,4550,40.1,41
11-11-2024,08-15-2025,11-08-2024,Put,4575,41.3,42.2
11-11-2024,08-15-2025,11-11-2024,Put,4600,42.5,43.4
11-11-2024,08-15-2025,11-07-2024,Put,4625,43.7,44.6
11-11-2024,08-15-2025,11-06-2024,Put,4650,45,45.9
11-11-2024,08-15-2025,11-01-2024,Put,4675,46.3,47.2
11-11-2024,08-15-2025,11-06-2024,Put,4700,47.7,48.5
11-11-2024,08-15-2025,11-06-2024,Put,4725,49.1,49.9
11-11-2024,08-15-2025,11-11-2024,Put,4750,50.5,51.4
11-11-2024,08-15-2025,11-07-2024,Put,4775,52,52.9
11-11-2024,08-15-2025,11-06-2024,Put,4800,53.6,54.4
11-11-2024,08-15-2025,11-06-2024,Put,4825,55.2,56
11-11-2024,08-15-2025,11-06-2024,Put,4850,56.7,57.6
11-11-2024,08-15-2025,11-07-2024,Put,4875,58.3,59.3
11-11-2024,08-15-2025,11-06-2024,Put,4900,60.1,61
11-11-2024,08-15-2025,11-01-2024,Put,4925,61.9,62.8
11-11-2024,08-15-2025,11-11-2024,Put,4950,63.7,64.7
11-11-2024,08-15-2025,11-06-2024,Put,4975,65.6,66.7
11-11-2024,08-15-2025,11-11-2024,Put,5000,67.6,68.6
11-11-2024,08-15-2025,11-11-2024,Put,5025,69.6,70.7
11-11-2024,08-15-2025,11-01-2024,Put,5050,71.7,72.9
11-11-2024,08-15-2025,11-11-2024,Put,5075,73.9,75.1
11-11-2024,08-15-2025,11-11-2024,Put,5100,76.1,77.3
11-11-2024,08-15-2025,11-11-2024,Put,5125,78.4,79.6
11-11-2024,08-15-2025,11-11-2024,Put,5150,80.7,82
11-11-2024,08-15-2025,11-11-2024,Put,5175,83.2,84.5
11-11-2024,08-15-2025,11-08-2024,Put,5200,85.7,86.7
11-11-2024,08-15-2025,11-08-2024,Put,5225,88.3,89.7
11-11-2024,08-15-2025,11-07-2024,Put,5250,90.9,92
11-11-2024,08-15-2025,11-08-2024,Put,5275,93.7,95.2
11-11-2024,08-15-2025,11-11-2024,Put,5300,96.5,97.7
11-11-2024,08-15-2025,11-07-2024,Put,5325,99.4,100.8
11-11-2024,08-15-2025,11-07-2024,Put,5350,102.4,103.9
11-11-2024,08-15-2025,11-11-2024,Put,5375,105.5,107.1
11-11-2024,08-15-2025,11-08-2024,Put,5400,108.7,110
11-11-2024,08-15-2025,11-11-2024,Put,5425,112,113.5
11-11-2024,08-15-2025,11-11-2024,Put,5450,115.4,116.8
11-11-2024,08-15-2025,11-08-2024,Put,5475,118.9,120.5
11-11-2024,08-15-2025,11-11-2024,Put,5500,122.5,124
11-11-2024,08-15-2025,11-08-2024,Put,5525,126.3,127.8
11-11-2024,08-15-2025,11-11-2024,Put,5550,130.1,131.6
11-11-2024,08-15-2025,11-11-2024,Put,5575,134,135.7
11-11-2024,08-15-2025,11-06-2024,Put,5600,138.1,139.6
11-11-2024,08-15-2025,11-06-2024,Put,5625,142.4,144.1
11-11-2024,08-15-2025,11-07-2024,Put,5650,146.7,148.3
11-11-2024,08-15-2025,11-11-2024,Put,5675,151.2,153
11-11-2024,08-15-2025,11-07-2024,Put,5700,155.8,157.6
11-11-2024,08-15-2025,11-11-2024,Put,5725,160.6,162.4
11-11-2024,08-15-2025,11-11-2024,Put,5750,165.6,167.2
11-11-2024,08-15-2025,11-11-2024,Put,5775,170.7,172.5
11-11-2024,08-15-2025,11-08-2024,Put,5800,176,177.5
11-11-2024,08-15-2025,11-11-2024,Put,5825,181.5,183.3
11-11-2024,08-15-2025,11-08-2024,Put,5850,187.2,188.8
11-11-2024,08-15-2025,11-11-2024,Put,5875,193,194.9
11-11-2024,08-15-2025,11-11-2024,Put,5900,199.1,200.6
11-11-2024,08-15-2025,11-06-2024,Put,5925,205.4,207.4
11-11-2024,08-15-2025,11-06-2024,Put,5950,212.1,213.9
11-11-2024,08-15-2025,11-08-2024,Put,5975,218.8,220.8
11-11-2024,08-15-2025,11-11-2024,Put,6000,225.9,227.8
11-11-2024,08-15-2025,11-08-2024,Put,6025,233.3,235.3
11-11-2024,08-15-2025,11-08-2024,Put,6050,240.9,242.9
11-11-2024,08-15-2025,11-11-2024,Put,6075,248.9,250.9
11-11-2024,08-15-2025,11-11-2024,Put,6100,257.2,259.3
11-11-2024,08-15-2025,11-06-2024,Put,6125,266,267.6
11-11-2024,08-15-2025,11-06-2024,Put,6150,274.9,277
11-11-2024,08-15-2025,11-06-2024,Put,6175,284.3,286.8
11-11-2024,08-15-2025,11-11-2024,Put,6200,294.1,296.2
11-11-2024,08-15-2025,11-06-2024,Put,6225,304.2,306.8
11-11-2024,08-15-2025,11-06-2024,Put,6250,314.8,317.4
11-11-2024,08-15-2025,11-11-2024,Put,6275,325.8,328.4
11-11-2024,08-15-2025,11-06-2024,Put,6300,337.3,339.9
11-11-2024,08-15-2025,11-06-2024,Put,6325,349.1,351.8
11-11-2024,08-15-2025,10-31-2024,Put,6350,360.4,364.7
11-11-2024,08-15-2025,11-11-2024,Put,6375,373.3,377.6
11-11-2024,08-15-2025,11-11-2024,Put,6400,386.3,390.8
11-11-2024,08-15-2025,11-11-2024,Put,6425,400,404.5
11-11-2024,08-15-2025,11-06-2024,Put,6450,413.9,418.6
11-11-2024,08-15-2025,11-11-2024,Put,6500,443.3,448.2
11-11-2024,08-15-2025,11-11-2024,Put,6550,474.5,479.5
11-11-2024,08-15-2025,11-11-2024,Put,6600,508.6,512.5
11-11-2024,08-15-2025,09-18-2024,Put,6700,666,698.5
11-11-2024,08-15-2025,11-06-2024,Put,6800,653.1,662.6
11-11-2024,08-15-2025,10-02-2024,Put,6900,938.7,957.7
11-11-2024,08-15-2025,11-06-2024,Put,7200,984.3,1011.1
11-11-2024,08-15-2025,09-02-2024,Put,9800,3779.6,3812.2
11-11-2024,08-15-2025,11-04-2024,Call,200,5759.9,5790.5
11-11-2024,08-15-2025,09-02-2024,Call,600,5060.6,5093.2
11-11-2024,08-15-2025,11-04-2024,Call,1000,4988.9,5019.1
11-11-2024,08-15-2025,10-28-2024,Call,1200,4796.3,4826.4
11-11-2024,08-15-2025,11-04-2024,Call,1600,4411.4,4441.2
11-11-2024,08-15-2025,11-04-2024,Call,2300,3738.6,3767.9
11-11-2024,08-15-2025,08-23-2024,Call,3000,2769.5,2802.4
11-11-2024,08-15-2025,10-28-2024,Call,3100,2972,3000.8
11-11-2024,08-15-2025,10-28-2024,Call,3400,2685.7,2714.2
11-11-2024,08-15-2025,10-28-2024,Call,3450,2638,2666.6
11-11-2024,08-15-2025,10-28-2024,Call,3650,2447.9,2476.3
11-11-2024,08-15-2025,10-28-2024,Call,3700,2400.5,2428.8
11-11-2024,08-15-2025,10-28-2024,Call,3750,2353.1,2381.4
11-11-2024,08-15-2025,10-28-2024,Call,3900,2211.2,2239.4
11-11-2024,08-15-2025,10-28-2024,Call,3950,2164,2192.2
11-11-2024,08-15-2025,11-11-2024,Call,4000,2123.2,2136.1
11-11-2024,08-15-2025,08-06-2024,Call,4100,1568.4,1601.5
11-11-2024,08-15-2025,08-23-2024,Call,4300,1556.8,1589.9
11-11-2024,08-15-2025,10-28-2024,Call,4500,1650.4,1678
11-11-2024,08-15-2025,09-18-2024,Call,4525,1496.7,1529.8
11-11-2024,08-15-2025,08-23-2024,Call,4600,1289.1,1322.1
11-11-2024,08-15-2025,10-28-2024,Call,4750,1421.8,1449.2
11-11-2024,08-15-2025,11-04-2024,Call,4775,1399.2,1426.5
11-11-2024,08-15-2025,10-28-2024,Call,4800,1376.6,1403.9
11-11-2024,08-15-2025,10-28-2024,Call,4825,1354.1,1381.4
11-11-2024,08-15-2025,11-07-2024,Call,4850,1331.6,1358.9
11-11-2024,08-15-2025,11-07-2024,Call,4875,1309.2,1336.4
11-11-2024,08-15-2025,11-11-2024,Call,4900,1286.9,1314
11-11-2024,08-15-2025,11-11-2024,Call,4925,1264.6,1291.7
11-11-2024,08-15-2025,08-23-2024,Call,4950,988.5,1021
11-11-2024,08-15-2025,11-11-2024,Call,5000,1209.1,1211.2
11-11-2024,08-15-2025,10-16-2024,Call,5025,1182.2,1197.3
11-11-2024,08-15-2025,10-28-2024,Call,5075,1138.2,1153.3
11-11-2024,08-15-2025,11-11-2024,Call,5100,1116.3,1131.4
11-11-2024,08-15-2025,11-11-2024,Call,5125,1094.5,1109.6
11-11-2024,08-15-2025,08-14-2024,Call,5150,783,792.6
11-11-2024,08-15-2025,11-04-2024,Call,5175,1051,1066.2
11-11-2024,08-15-2025,10-31-2024,Call,5200,1034.5,1036.6
11-11-2024,08-15-2025,08-27-2024,Call,5225,817.1,823.9
11-11-2024,08-15-2025,11-04-2024,Call,5250,991,994
11-11-2024,08-15-2025,11-04-2024,Call,5275,967,980.3
11-11-2024,08-15-2025,10-22-2024,Call,5300,949,950.8
11-11-2024,08-15-2025,11-01-2024,Call,5325,927.4,930.2
11-11-2024,08-15-2025,11-05-2024,Call,5350,904.7,914.8
11-11-2024,08-15-2025,10-03-2024,Call,5375,672,703.2
11-11-2024,08-15-2025,10-30-2024,Call,5400,864.1,867
11-11-2024,08-15-2025,11-06-2024,Call,5425,843.6,846.4
11-11-2024,08-15-2025,11-11-2024,Call,5450,823,825.1
11-11-2024,08-15-2025,10-31-2024,Call,5475,799.5,812.6
11-11-2024,08-15-2025,11-06-2024,Call,5500,781.9,784
11-11-2024,08-15-2025,10-25-2024,Call,5525,761.3,764
11-11-2024,08-15-2025,11-11-2024,Call,5550,740.9,743.8
11-11-2024,08-15-2025,11-06-2024,Call,5575,720.8,723.8
11-11-2024,08-15-2025,11-08-2024,Call,5600,700.7,703.6
11-11-2024,08-15-2025,10-28-2024,Call,5625,680.9,683.7
11-11-2024,08-15-2025,10-31-2024,Call,5650,661.6,663.7
11-11-2024,08-15-2025,10-29-2024,Call,5675,641.5,644.3
11-11-2024,08-15-2025,11-06-2024,Call,5700,622.5,624.5
11-11-2024,08-15-2025,11-06-2024,Call,5725,601.5,606.7
11-11-2024,08-15-2025,10-14-2024,Call,5750,582.5,587.7
11-11-2024,08-15-2025,11-08-2024,Call,5775,565,567.2
11-11-2024,08-15-2025,11-07-2024,Call,5800,546.1,548.1
11-11-2024,08-15-2025,11-07-2024,Call,5825,526.1,531.2
11-11-2024,08-15-2025,11-08-2024,Call,5850,508.8,510.8
11-11-2024,08-15-2025,11-07-2024,Call,5875,490.8,493
11-11-2024,08-15-2025,11-07-2024,Call,5900,472.4,475.1
11-11-2024,08-15-2025,11-04-2024,Call,5925,453.8,458.5
11-11-2024,08-15-2025,11-08-2024,Call,5950,436.3,440.9
11-11-2024,08-15-2025,11-11-2024,Call,5975,419.5,422.5
11-11-2024,08-15-2025,11-08-2024,Call,6000,403.1,404.8
11-11-2024,08-15-2025,11-11-2024,Call,6025,385.4,389.9
11-11-2024,08-15-2025,11-11-2024,Call,6050,369,373.3
11-11-2024,08-15-2025,11-06-2024,Call,6075,353,357.2
11-11-2024,08-15-2025,11-11-2024,Call,6100,337.9,339.8
11-11-2024,08-15-2025,11-11-2024,Call,6125,322,324.7
11-11-2024,08-15-2025,11-06-2024,Call,6150,307.7,310.3
11-11-2024,08-15-2025,11-08-2024,Call,6175,293.1,295.2
11-11-2024,08-15-2025,11-11-2024,Call,6200,278.7,280.2
11-11-2024,08-15-2025,11-07-2024,Call,6225,264.7,266.8
11-11-2024,08-15-2025,11-06-2024,Call,6250,251.2,253.3
11-11-2024,08-15-2025,11-11-2024,Call,6275,238.2,240.1
11-11-2024,08-15-2025,11-11-2024,Call,6300,225.5,227
11-11-2024,08-15-2025,11-11-2024,Call,6325,213.2,215.2
11-11-2024,08-15-2025,11-11-2024,Call,6350,201.4,203.4
11-11-2024,08-15-2025,11-11-2024,Call,6375,190.1,192.1
11-11-2024,08-15-2025,11-08-2024,Call,6400,179.2,181.1
11-11-2024,08-15-2025,11-11-2024,Call,6425,168.7,170.7
11-11-2024,08-15-2025,11-11-2024,Call,6450,158.8,160.7
11-11-2024,08-15-2025,11-08-2024,Call,6500,140.1,141.9
11-11-2024,08-15-2025,11-08-2024,Call,6550,123.1,124.9
11-11-2024,08-15-2025,11-11-2024,Call,6600,107.9,109.5
11-11-2024,08-15-2025,11-11-2024,Call,6650,94.1,95.8
11-11-2024,08-15-2025,11-11-2024,Call,6700,81.9,83.5
11-11-2024,08-15-2025,11-11-2024,Call,6800,61.5,62.9
11-11-2024,08-15-2025,11-11-2024,Call,6900,45.7,47.1
11-11-2024,08-15-2025,11-11-2024,Call,7000,33.8,34.9
11-11-2024,08-15-2025,11-11-2024,Call,7100,24.8,25.7
11-11-2024,08-15-2025,11-07-2024,Call,7200,18.2,19
11-11-2024,08-15-2025,11-11-2024,Call,7300,13.5,14.2
11-11-2024,08-15-2025,11-11-2024,Call,7400,10.1,10.8
11-11-2024,08-15-2025,11-11-2024,Call,7600,5.9,6.5
11-11-2024,08-15-2025,11-11-2024,Call,7800,3.6,4.2
11-11-2024,08-15-2025,11-06-2024,Call,8000,2.35,2.85
11-11-2024,08-15-2025,11-11-2024,Call,8200,1.6,2
11-11-2024,08-15-2025,09-27-2024,Call,8400,0.3,1.15
11-11-2024,08-15-2025,10-30-2024,Call,8600,0.8,1.15
11-11-2024,08-15-2025,09-26-2024,Call,8800,0,0.8
11-11-2024,08-15-2025,11-07-2024,Call,9000,0.4,0.75
11-11-2024,08-15-2025,11-07-2024,Call,9200,0.3,0.65
11-11-2024,08-15-2025,10-31-2024,Call,9400,0.2,0.55
11-11-2024,08-15-2025,09-02-2024,Call,9800,0,0.5
11-11-2024,09-19-2025,11-11-2024,Put,200,0.05,0.15
11-11-2024,09-19-2025,11-08-2024,Put,400,0,0.3
11-11-2024,09-19-2025,11-11-2024,Put,600,0.2,0.5
11-11-2024,09-19-2025,10-23-2024,Put,800,0.45,0.75
11-11-2024,09-19-2025,11-11-2024,Put,1000,0.75,1.1
11-11-2024,09-19-2025,11-05-2024,Put,1200,1.15,1.5
11-11-2024,09-19-2025,11-11-2024,Put,1400,1.6,2
11-11-2024,09-19-2025,11-06-2024,Put,1600,2.15,2.55
11-11-2024,09-19-2025,11-11-2024,Put,1800,2.8,3.2
11-11-2024,09-19-2025,11-06-2024,Put,2000,3.5,4
11-11-2024,09-19-2025,11-11-2024,Put,2200,4.4,4.9
11-11-2024,09-19-2025,11-11-2024,Put,2300,4.9,5.4
11-11-2024,09-19-2025,11-01-2024,Put,2400,5.4,5.9
11-11-2024,09-19-2025,11-08-2024,Put,2500,6,6.5
11-11-2024,09-19-2025,10-23-2024,Put,2600,6.6,7.1
11-11-2024,09-19-2025,11-07-2024,Put,2700,7.3,7.8
11-11-2024,09-19-2025,11-07-2024,Put,2800,8,8.6
11-11-2024,09-19-2025,11-06-2024,Put,2900,8.9,9.4
11-11-2024,09-19-2025,11-11-2024,Put,3000,9.8,10.3
11-11-2024,09-19-2025,10-07-2024,Put,3100,0,0
11-11-2024,09-19-2025,10-23-2024,Put,3200,11.9,12.3
11-11-2024,09-19-2025,11-07-2024,Put,3250,12.4,12.9
11-11-2024,09-19-2025,10-28-2024,Put,3300,13.1,13.5
11-11-2024,09-19-2025,11-07-2024,Put,3350,13.7,14.2
11-11-2024,09-19-2025,10-28-2024,Put,3400,14.4,14.8
11-11-2024,09-19-2025,10-25-2024,Put,3450,15.1,15.6
11-11-2024,09-19-2025,11-06-2024,Put,3500,15.8,16.3
11-11-2024,09-19-2025,10-23-2024,Put,3550,16.6,17.1
11-11-2024,09-19-2025,11-07-2024,Put,3600,17.4,17.9
11-11-2024,09-19-2025,11-07-2024,Put,3650,18.3,18.8
11-11-2024,09-19-2025,11-06-2024,Put,3700,19.2,19.7
11-11-2024,09-19-2025,11-06-2024,Put,3750,20.2,20.7
11-11-2024,09-19-2025,11-11-2024,Put,3800,21.2,21.8
11-11-2024,09-19-2025,11-11-2024,Put,3825,21.8,22.3
11-11-2024,09-19-2025,11-11-2024,Put,3850,22.3,22.9
11-11-2024,09-19-2025,11-11-2024,Put,3875,22.9,23.4
11-11-2024,09-19-2025,11-11-2024,Put,3900,23.4,24
11-11-2024,09-19-2025,11-08-2024,Put,3925,24,24.6
11-11-2024,09-19-2025,11-11-2024,Put,3950,24.6,25.3
11-11-2024,09-19-2025,11-11-2024,Put,3975,25.3,25.9
11-11-2024,09-19-2025,11-11-2024,Put,4000,25.9,26.6
11-11-2024,09-19-2025,10-31-2024,Put,4025,26.6,27.2
11-11-2024,09-19-2025,11-08-2024,Put,4050,27.3,27.9
11-11-2024,09-19-2025,11-08-2024,Put,4075,28,28.7
11-11-2024,09-19-2025,11-11-2024,Put,4100,28.7,29.4
11-11-2024,09-19-2025,11-11-2024,Put,4125,29.5,30.2
11-11-2024,09-19-2025,11-08-2024,Put,4150,30.2,31
11-11-2024,09-19-2025,11-11-2024,Put,4175,31,31.8
11-11-2024,09-19-2025,11-11-2024,Put,4200,31.9,32.6
11-11-2024,09-19-2025,11-07-2024,Put,4225,32.7,33.5
11-11-2024,09-19-2025,11-11-2024,Put,4250,33.6,34.3
11-11-2024,09-19-2025,11-08-2024,Put,4275,34.5,35.3
11-11-2024,09-19-2025,11-08-2024,Put,4300,35.4,36.2
11-11-2024,09-19-2025,11-11-2024,Put,4325,36.4,37.2
11-11-2024,09-19-2025,11-11-2024,Put,4350,37.4,38.2
11-11-2024,09-19-2025,11-11-2024,Put,4375,38.4,39.2
11-11-2024,09-19-2025,11-08-2024,Put,4400,39.5,40.2
11-11-2024,09-19-2025,11-08-2024,Put,4425,40.6,41.3
11-11-2024,09-19-2025,11-11-2024,Put,4450,41.7,42.5
11-11-2024,09-19-2025,11-11-2024,Put,4475,42.9,43.6
11-11-2024,09-19-2025,11-08-2024,Put,4500,44.1,44.8
11-11-2024,09-19-2025,11-07-2024,Put,4525,45.3,46
11-11-2024,09-19-2025,11-08-2024,Put,4550,46.6,47.3
11-11-2024,09-19-2025,11-08-2024,Put,4575,47.9,48.6
11-11-2024,09-19-2025,11-11-2024,Put,4600,49.3,50
11-11-2024,09-19-2025,11-08-2024,Put,4625,50.7,51.4
11-11-2024,09-19-2025,11-07-2024,Put,4650,52.1,52.8
11-11-2024,09-19-2025,11-08-2024,Put,4675,53.6,54.3
11-11-2024,09-19-2025,11-08-2024,Put,4700,55.1,55.8
11-11-2024,09-19-2025,11-08-2024,Put,4725,56.7,57.4
11-11-2024,09-19-2025,11-11-2024,Put,4750,58.3,59
11-11-2024,09-19-2025,11-08-2024,Put,4775,60,60.7
11-11-2024,09-19-2025,11-11-2024,Put,4800,61.5,62.4
11-11-2024,09-19-2025,11-08-2024,Put,4825,63.3,64.2
11-11-2024,09-19-2025,11-08-2024,Put,4850,65.1,66
11-11-2024,09-19-2025,11-06-2024,Put,4875,67,67.9
11-11-2024,09-19-2025,11-08-2024,Put,4900,68.9,69.9
11-11-2024,09-19-2025,11-08-2024,Put,4925,70.9,71.8
11-11-2024,09-19-2025,11-11-2024,Put,4950,73,73.9
11-11-2024,09-19-2025,11-08-2024,Put,4975,75.1,76.1
11-11-2024,09-19-2025,11-11-2024,Put,5000,77.2,78.2
11-11-2024,09-19-2025,11-08-2024,Put,5025,79.5,80.5
11-11-2024,09-19-2025,11-08-2024,Put,5050,81.8,82.7
11-11-2024,09-19-2025,11-08-2024,Put,5075,84.1,85.2
11-11-2024,09-19-2025,11-11-2024,Put,5100,86.6,87.6
11-11-2024,09-19-2025,11-11-2024,Put,5125,89.1,90.1
11-11-2024,09-19-2025,11-08-2024,Put,5150,91.6,92.6
11-11-2024,09-19-2025,11-08-2024,Put,5175,94.3,95.4
11-11-2024,09-19-2025,11-11-2024,Put,5200,97,98.1
11-11-2024,09-19-2025,11-11-2024,Put,5225,99.8,101
11-11-2024,09-19-2025,11-11-2024,Put,5250,102.7,103.7
11-11-2024,09-19-2025,11-11-2024,Put,5275,105.6,107
11-11-2024,09-19-2025,11-11-2024,Put,5300,108.7,109.9
11-11-2024,09-19-2025,11-08-2024,Put,5325,111.8,113.2
11-11-2024,09-19-2025,11-11-2024,Put,5350,115,116.2
11-11-2024,09-19-2025,11-08-2024,Put,5375,118.3,119.7
11-11-2024,09-19-2025,11-11-2024,Put,5400,121.8,123.1
11-11-2024,09-19-2025,11-08-2024,Put,5425,125.3,126.6
11-11-2024,09-19-2025,11-11-2024,Put,5450,128.9,130.2
11-11-2024,09-19-2025,11-11-2024,Put,5475,132.5,134
11-11-2024,09-19-2025,11-11-2024,Put,5500,136.4,137.9
11-11-2024,09-19-2025,11-08-2024,Put,5525,140.2,141.8
11-11-2024,09-19-2025,11-06-2024,Put,5550,144.5,145.7
11-11-2024,09-19-2025,11-07-2024,Put,5575,148.5,150
11-11-2024,09-19-2025,11-11-2024,Put,5600,152.8,154.3
11-11-2024,09-19-2025,11-07-2024,Put,5625,157,158.7
11-11-2024,09-19-2025,11-08-2024,Put,5650,161.7,163.1
11-11-2024,09-19-2025,11-08-2024,Put,5675,166.2,167.9
11-11-2024,09-19-2025,11-11-2024,Put,5700,171.1,172.6
11-11-2024,09-19-2025,11-11-2024,Put,5725,175.9,177.6
11-11-2024,09-19-2025,11-11-2024,Put,5750,181.1,182.6
11-11-2024,09-19-2025,11-08-2024,Put,5775,186.3,187.9
